epoch	loss	acc	val_loss	val_acc
0	1.9906611646093972	0.2195121943950653	9.518407216886194	0.19512194395065308
1	1.8507401129094565	0.23475609719753265	11.042969401289778	0.09756097197532654
2	1.7648950408144695	0.23780487477779388	5.675049083988841	0.23170731961727142
3	1.6631160218541214	0.3018292784690857	7.028181983203423	0.09756097197532654
4	1.6486466396145705	0.25304877758026123	2.3674032571839123	0.2804878056049347
5	1.5899941223423655	0.2896341383457184	2.547869786983583	0.2926829159259796
6	1.4797377324685819	0.375	2.583417305132238	0.3048780560493469
7	1.488016913576824	0.3353658616542816	2.592610091697879	0.3658536672592163
8	1.3410840499691847	0.45121949911117554	1.6491753473514463	0.3048780560493469
9	1.2774495555133354	0.4908536672592163	1.5469566583633423	0.40243902802467346
10	1.171369904425086	0.5457317233085632	1.5332076491379156	0.2804878056049347
11	0.9835610767690147	0.6371951103210449	1.4589206794413125	0.26829269528388977
12	0.8344604096761564	0.6920731663703918	1.4658446544554176	0.3048780560493469
13	0.7994758690275797	0.6646341681480408	2.7419013279240305	0.2073170691728592
14	0.8528125402404041	0.6737805008888245	5.038470750901757	0.25609755516052246
15	0.7555033026671991	0.7134146094322205	3.5317736137204054	0.31707316637039185
16	0.8697421143694621	0.6493902206420898	2.859143902615803	0.24390244483947754
17	0.8396993308532529	0.7103658318519592	2.8535284414523985	0.37804877758026123
18	0.6339866017423025	0.7591463327407837	2.0167378623311114	0.2804878056049347
19	0.44421407289621306	0.8536585569381714	1.62206938790112	0.353658527135849
20	0.3646801223115223	0.8689024448394775	1.5221517493085164	0.5365853905677795
21	0.2732023066136895	0.9237805008888245	1.2786188416364717	0.5
22	0.17668490002794965	0.9298780560493469	1.0544183225166508	0.5853658318519592
23	0.18013621684981557	0.9542682766914368	0.6747727394104004	0.7560975551605225
24	0.18914732082587918	0.9359756112098694	1.1744499991579753	0.5731707215309143
25	0.1067390518217552	0.9695122241973877	0.7487068452486177	0.7560975551605225
26	0.14649911188497777	0.9481707215309143	1.2155064722386801	0.5853658318519592
27	0.13168292456283803	0.9634146094322205	0.9523732371446563	0.6707317233085632
28	0.11738856388937409	0.9695122241973877	0.625348464744847	0.8414633870124817
29	0.09223317136851752	0.9725610017776489	0.9747081209973592	0.6829268336296082
30	0.11863020871107172	0.9695122241973877	0.571524185378377	0.8292682766914368
31	0.07942857043590487	0.9725610017776489	0.6099898931456775	0.8292682766914368
32	0.045122043388645824	0.9878048896789551	1.206050009262271	0.6707317233085632
33	0.03529365642405138	0.9939024448394775	1.1283687847416575	0.5731707215309143
34	0.09668115817192124	0.9756097793579102	0.7334903304169818	0.8292682766914368
35	0.19948544171525212	0.9237805008888245	1.24935778757421	0.5975610017776489
36	0.3357932654822745	0.8719512224197388	1.254233174207734	0.6341463327407837
37	0.2664436872412519	0.9085366129875183	1.0845370307201292	0.6341463327407837
38	0.23647268807015767	0.9146341681480408	0.8511348119596156	0.7804877758026123
39	0.13217350985945725	0.9512194991111755	0.9515244611879674	0.7439024448394775
40	0.08316844774455559	0.9756097793579102	0.7134244441986084	0.8292682766914368
41	0.10601935790079396	0.9786585569381714	0.9248395634860527	0.6341463327407837
42	0.09384579738465751	0.9695122241973877	0.5169138864773076	0.8414633870124817
43	0.14299118137214242	0.9756097793579102	0.5460772063673996	0.8048780560493469
44	0.09473994174381582	0.9756097793579102	0.6647243586982169	0.7804877758026123
45	0.050922696728531905	0.9878048896789551	0.60139540055903	0.8414633870124817
46	0.05939407729566461	0.9939024448394775	0.8055312648052122	0.792682945728302
47	0.03876351519692235	0.9908536672592163	0.5752308397758298	0.8048780560493469
48	0.02637383132809546	0.9908536672592163	0.4468238353729248	0.8536585569381714
49	0.05906274578556782	0.9756097793579102	0.7296827915238171	0.8414633870124817
50	0.05558298691743758	0.9817073345184326	0.37251816726312403	0.9024389982223511
51	0.07306715419016234	0.9695122241973877	0.9547396026006559	0.7195122241973877
52	0.06558922476067049	0.9878048896789551	0.7489754397694658	0.8414633870124817
53	0.05126798698088018	0.9847561120986938	0.9041408096871725	0.7682926654815674
54	0.03872206984314977	0.9878048896789551	0.9068148310591535	0.7682926654815674
55	0.038744768900115314	0.9908536672592163	0.5888068617844	0.8048780560493469
56	0.03951108487459218	0.9878048896789551	0.6753533787843657	0.8170731663703918
57	0.04104058270160926	0.9878048896789551	0.8698351528586411	0.8292682766914368
58	0.02209806842899813	0.9908536672592163	0.901558262545888	0.8292682766914368
59	0.01589141704323815	0.9969512224197388	0.8463194195817156	0.8658536672592163
60	0.020257630510391984	0.9969512224197388	0.5267081057153097	0.8658536672592163
61	0.013840605243586185	0.9969512224197388	0.628349961304083	0.8292682766914368
62	0.013389579661434697	0.9939024448394775	0.6260070742630377	0.8658536672592163
63	0.02647517026379341	0.9939024448394775	0.5184459104770567	0.8780487775802612
64	0.01644968984239712	0.9969512224197388	0.5572067499160767	0.8414633870124817
65	0.033772551091160716	0.9939024448394775	1.126095885183753	0.7682926654815674
66	0.05299972810941499	0.9817073345184326	0.7963976365763966	0.8536585569381714
67	0.035584035982582266	0.9878048896789551	0.6722992629539676	0.8170731663703918
68	0.02018887118050238	0.9878048896789551	0.6722426995998476	0.8048780560493469
69	0.019081374176028298	0.9969512224197388	0.4004084133520359	0.8902438879013062
70	0.028100265015737244	0.9939024448394775	0.5064312772053045	0.8780487775802612
71	0.03562439329604187	0.9908536672592163	0.6366725113333725	0.8658536672592163
72	0.022080446479887498	0.9939024448394775	0.6023104685108837	0.8658536672592163
73	0.02232198503504439	0.9939024448394775	0.6335843888724723	0.8780487775802612
74	0.020628019247385786	0.9939024448394775	0.43800150185096554	0.8780487775802612
75	0.045028341019798704	0.9939024448394775	0.42200349743773297	0.8902438879013062
76	0.04158638840223231	0.9908536672592163	0.5083629329030107	0.8658536672592163
77	0.0439552616941311	0.9847561120986938	0.9501864212315257	0.8048780560493469
78	0.04535271854298871	0.9878048896789551	0.6931518839626778	0.8780487775802612
79	0.06983474037814431	0.9756097793579102	1.0431281822483713	0.7682926654815674
80	0.07145881071323301	0.9817073345184326	0.4927289747610325	0.9268292784690857
81	0.04660729028102828	0.9908536672592163	0.693816972941887	0.8414633870124817
82	0.07556412986865858	0.9817073345184326	0.5913657211675877	0.8414633870124817
83	0.05923829218599855	0.9908536672592163	0.600741165440257	0.8536585569381714
84	0.05301312220896163	0.9847561120986938	1.0318078064337008	0.707317054271698
85	0.06188125449528054	0.9817073345184326	0.5103169156283867	0.8780487775802612
