epoch	loss	acc	val_loss	val_acc
0	1.1491214123858005	0.4425126314163208	1.0744401521212317	0.4708520174026489
1	1.0511887665551765	0.4408300518989563	1.0301246688504924	0.42825111746788025
2	1.0263365269108429	0.4335389733314514	1.016233982526668	0.4573991000652313
3	1.0899237130240518	0.44139090180397034	1.0947498802112356	0.4708520174026489
4	1.0889384646931861	0.4481211304664612	1.0868375349472457	0.4708520174026489
5	1.0880301206618699	0.4481211304664612	1.0860717887301081	0.4708520174026489
6	1.086404998584604	0.4481211304664612	1.0865740845556215	0.4708520174026489
7	1.0856363395593571	0.4481211304664612	1.086244902001368	0.4708520174026489
8	1.08604022263812	0.4481211304664612	1.086579623243734	0.4708520174026489
9	1.085703261434798	0.4481211304664612	1.087021255439707	0.4708520174026489
10	1.0857781923626222	0.4481211304664612	1.0870119635299718	0.4708520174026489
11	1.085567414459725	0.4481211304664612	1.0869722080337627	0.4708520174026489
12	1.085851634210639	0.4481211304664612	1.0868502157686002	0.4708520174026489
13	1.0860404311039444	0.4481211304664612	1.086736925781575	0.4708520174026489
14	1.086161198404754	0.4481211304664612	1.0871823972650707	0.4708520174026489
15	1.085615195354851	0.4481211304664612	1.0870187183666657	0.4708520174026489
16	1.086037992027056	0.4481211304664612	1.086577326192984	0.4708520174026489
17	1.0854743868530432	0.4481211304664612	1.0868539842254912	0.4708520174026489
18	1.0854416074407816	0.4481211304664612	1.0870381141991894	0.4708520174026489
19	1.0860547538025622	0.4481211304664612	1.087195083164848	0.4708520174026489
20	1.0854864966247568	0.4481211304664612	1.0867584753998727	0.4708520174026489
21	1.0856264913209155	0.4481211304664612	1.0871467563603492	0.4708520174026489
22	1.0861369528866724	0.4481211304664612	1.0869202710053312	0.4708520174026489
23	1.0861745127719638	0.4481211304664612	1.087466163485574	0.4708520174026489
24	1.0856981439932771	0.4481211304664612	1.0865780061670482	0.4708520174026489
25	1.0860763105594637	0.4481211304664612	1.0872064713939957	0.4708520174026489
26	1.0856970218347153	0.4481211304664612	1.08685920858597	0.4708520174026489
27	1.0855993079925212	0.4481211304664612	1.0870156713130763	0.4708520174026489
28	1.0856906179624932	0.4481211304664612	1.086743901663297	0.4708520174026489
29	1.0853629564209326	0.4481211304664612	1.0869768048081163	0.4708520174026489
30	1.08541461442604	0.4481211304664612	1.087208308713853	0.4708520174026489
31	1.0860287139941251	0.4481211304664612	1.0872176973809042	0.4708520174026489
32	1.0856729076608005	0.4481211304664612	1.0867058105532899	0.4708520174026489
33	1.0862595017412306	0.4481211304664612	1.087014836580764	0.4708520174026489
34	1.085464627369695	0.4481211304664612	1.0871044148778701	0.4708520174026489
35	1.0854714571995074	0.4481211304664612	1.0870009831783483	0.4708520174026489
36	1.0856514847552716	0.4481211304664612	1.0869565207862	0.4708520174026489
37	1.0856758759921679	0.4481211304664612	1.0867652986616296	0.4708520174026489
38	1.0855706627958621	0.4481211304664612	1.0870681177874852	0.4708520174026489
39	1.0859534783906235	0.4481211304664612	1.086999004464513	0.4708520174026489
40	1.08552640586239	0.4481211304664612	1.0869256578753348	0.4708520174026489
41	1.0861706307144294	0.4481211304664612	1.0876900398677776	0.4708520174026489
42	1.0858266683221198	0.4481211304664612	1.087144129212127	0.4708520174026489
43	1.0852920363876035	0.4481211304664612	1.0869816509597505	0.4708520174026489
44	1.0854573140837005	0.4481211304664612	1.0868153497242607	0.4708520174026489
45	1.0855806824937673	0.4481211304664612	1.086874366073865	0.4708520174026489
46	1.0858103190655797	0.4481211304664612	1.0868582514369434	0.4708520174026489
47	1.0855599569926686	0.4481211304664612	1.0870995922473514	0.4708520174026489
48	1.0855964600070434	0.4481211304664612	1.0871934703647288	0.4708520174026489
49	1.0863315172564496	0.4481211304664612	1.0864465346250833	0.4708520174026489
50	1.0856585761368174	0.4481211304664612	1.0868588907836263	0.4708520174026489
51	1.0855071793362054	0.4481211304664612	1.0870012721138684	0.4708520174026489
52	1.0859778775837203	0.4481211304664612	1.0866276870393967	0.4708520174026489
53	1.086140123766858	0.4481211304664612	1.086922370264883	0.4708520174026489
54	1.0858801192135472	0.4481211304664612	1.0870129821546408	0.4708520174026489
55	1.0856215942460903	0.4481211304664612	1.0870907362801077	0.4708520174026489
56	1.0858212789657473	0.4481211304664612	1.0868444349199133	0.4708520174026489
57	1.0856466322752845	0.4481211304664612	1.0867392516991483	0.4708520174026489
58	1.0857792051401423	0.4481211304664612	1.0865992478725621	0.4708520174026489
59	1.0859559234179477	0.4481211304664612	1.0876575446449588	0.4708520174026489
60	1.0855349306971989	0.4481211304664612	1.086793078435376	0.4708520174026489
61	1.0860639964337437	0.4481211304664612	1.0870401704257915	0.4708520174026489
62	1.0859858747018032	0.4481211304664612	1.087196965388653	0.4708520174026489
63	1.0856299897090678	0.4481211304664612	1.0867111180395288	0.4708520174026489
64	1.0856616205535308	0.4481211304664612	1.0870998464357693	0.4708520174026489
65	1.0856278734934577	0.4481211304664612	1.0871457633950785	0.4708520174026489
66	1.085815349791201	0.4481211304664612	1.0868420352315689	0.4708520174026489
67	1.0861417880836526	0.4481211304664612	1.0867552214673817	0.4708520174026489
68	1.0861793273095661	0.4481211304664612	1.086748184110017	0.4708520174026489
69	1.0860311045315048	0.4481211304664612	1.08733602035206	0.4708520174026489
70	1.0864351378086237	0.4481211304664612	1.0870713308253095	0.4708520174026489
71	1.085985454326925	0.4481211304664612	1.0870821262154344	0.4708520174026489
72	1.0857005571957994	0.4481211304664612	1.087568524974344	0.4708520174026489
73	1.0853834807103895	0.4481211304664612	1.0867859199977241	0.4708520174026489
74	1.0855447453725091	0.4481211304664612	1.086977425444821	0.4708520174026489
75	1.0854641745348559	0.4481211304664612	1.086803086402705	0.4708520174026489
76	1.0856524440457296	0.4481211304664612	1.0870321994405157	0.4708520174026489
77	1.0859143097482233	0.4481211304664612	1.0867733129471406	0.4708520174026489
78	1.085695062336197	0.4481211304664612	1.0874302181427788	0.4708520174026489
79	1.0858909694652374	0.4481211304664612	1.0869733186046104	0.4708520174026489
80	1.0858787430582992	0.4481211304664612	1.0867737595810485	0.4708520174026489
81	1.0855675157508486	0.4481211304664612	1.0867378602113424	0.4708520174026489
82	1.0857300055675538	0.4481211304664612	1.08666779401591	0.4708520174026489
83	1.0856640853710677	0.4481211304664612	1.0867552428502139	0.4708520174026489
84	1.0855212166144883	0.4481211304664612	1.0867884963617196	0.4708520174026489
85	1.0859740122074635	0.4481211304664612	1.0867646609186592	0.4708520174026489
86	1.0854140352948756	0.4481211304664612	1.0871836527046066	0.4708520174026489
87	1.0854045549137032	0.4481211304664612	1.0870560231230184	0.4708520174026489
88	1.0854517888701904	0.4481211304664612	1.086954936051048	0.4708520174026489
89	1.0857426958410377	0.4481211304664612	1.086792217241809	0.4708520174026489
90	1.0856815081798021	0.4481211304664612	1.0866840481758118	0.4708520174026489
91	1.0854286893458427	0.4481211304664612	1.0868703185710138	0.4708520174026489
92	1.085545254168187	0.4481211304664612	1.087069622069731	0.4708520174026489
93	1.0855313305499108	0.4481211304664612	1.0870348073441887	0.4708520174026489
94	1.0854326760708717	0.4481211304664612	1.0868908126792565	0.4708520174026489
95	1.085521719660307	0.4481211304664612	1.0870303960659045	0.4708520174026489
96	1.085491122520177	0.4481211304664612	1.0868041159860757	0.4708520174026489
97	1.0856446415536938	0.4481211304664612	1.087065896913075	0.4708520174026489
98	1.0855118503279053	0.4481211304664612	1.0869478855966987	0.4708520174026489
99	1.085439575768159	0.4481211304664612	1.0870332065719126	0.4708520174026489
100	1.0854878439638498	0.4481211304664612	1.0868264546308817	0.4708520174026489
101	1.0856866188685812	0.4481211304664612	1.0870534494318769	0.4708520174026489
102	1.08633416493288	0.4481211304664612	1.086718277279037	0.4708520174026489
103	1.0854044228675188	0.4481211304664612	1.0866970435920853	0.4708520174026489
104	1.0859243308167343	0.4481211304664612	1.087170811779296	0.4708520174026489
105	1.0857915703794359	0.4481211304664612	1.0869101510454187	0.4708520174026489
106	1.0907962892540906	0.45541223883628845	1.092040916729401	0.4708520174026489
107	1.0860310486709543	0.4481211304664612	1.0870780506476159	0.4708520174026489
108	1.0857720637816228	0.4481211304664612	1.0870178376612643	0.4708520174026489
109	1.086136894619204	0.4481211304664612	1.0868413988250254	0.4708520174026489
110	1.0855762967886846	0.4481211304664612	1.086667337225157	0.4708520174026489
111	1.0855106594384687	0.4481211304664612	1.0867600700245845	0.4708520174026489
112	1.0855198822794372	0.4481211304664612	1.0873278251143315	0.4708520174026489
113	1.0854672677585133	0.4481211304664612	1.0867315541468394	0.4708520174026489
114	1.0855359973963632	0.4481211304664612	1.0871267136971512	0.4708520174026489
