epoch	loss	acc	val_loss	val_acc
0	3.2935002731950314	0.11780822277069092	13.260835162928847	0.07103825360536575
1	2.873892395463708	0.1513698697090149	3.4848069949228258	0.13934426009655
2	2.5225525320392768	0.195890411734581	3.0158266604272392	0.1666666716337204
3	2.3787422839909382	0.2226027399301529	2.794222856479916	0.14480873942375183
4	2.2818126430250194	0.27260273694992065	3.138130210136455	0.13114753365516663
5	2.0161096262605223	0.32808220386505127	3.023299438705861	0.15846994519233704
6	1.9252559612875115	0.358219176530838	3.901333468859313	0.2049180269241333
7	1.8321750898883766	0.3849315047264099	2.366150491224612	0.23497267067432404
8	1.5003851162244195	0.5027397274971008	3.943482051130201	0.1803278625011444
9	1.4517783974947995	0.516438364982605	2.81664964670692	0.19672131538391113
10	1.4384686091174819	0.5321917533874512	2.322310471143879	0.284153014421463
11	1.3708800972324529	0.5417808294296265	1.5432252470261412	0.48087432980537415
12	1.0989706682832274	0.6198630332946777	1.8991730923209686	0.40437158942222595
13	1.0536670898737972	0.6438356041908264	1.2276183278834234	0.6065573692321777
14	0.9632659928439414	0.6849315166473389	2.7101794930755116	0.3196721374988556
15	1.117268297770252	0.6294520497322083	1.2101721134993548	0.6202185750007629
16	0.8317410279626716	0.71712327003479	1.0444440971958182	0.6502732038497925
17	0.7272571537592639	0.751369833946228	1.0361034316443354	0.6693989038467407
18	0.7106761035853869	0.7589040994644165	1.2176280787082319	0.6393442749977112
19	0.6604711039425576	0.7719178199768066	1.0067326035655912	0.688524603843689
20	0.6250041876753716	0.7904109358787537	0.9858334235480575	0.7076502442359924
21	0.8953704187314804	0.6849315166473389	1.5049326546856614	0.6557376980781555
22	0.7203883024111186	0.7404109835624695	1.1310157666766578	0.6721311211585999
23	0.6593821822780452	0.7767123579978943	0.9903519932038146	0.688524603843689
24	0.5985806187538252	0.7986301183700562	0.9123469654653893	0.7240437269210815
25	0.5669440716913302	0.800000011920929	0.957142141021666	0.7131147384643555
26	0.5372635735224371	0.8198630213737488	0.9455381690478716	0.7158470153808594
