epoch	loss	acc	val_loss	val_acc
0	3.2298452351191274	0.12739725410938263	12.845735549926758	0.09836065769195557
1	2.8126653619008524	0.1595890372991562	3.4642292788771334	0.1420765072107315
2	2.5516180567545432	0.20068493485450745	6.505813757578532	0.1147540956735611
3	2.4642733351825035	0.2143835574388504	4.733295886242976	0.08196721225976944
4	2.43715537868134	0.20205479860305786	5.321772369530683	0.10928961634635925
5	2.35093099515732	0.22054794430732727	3.3805808226267495	0.1530054658651352
6	2.2023732381324246	0.25547945499420166	2.3192391043803733	0.21584700047969818
7	2.0664761987451006	0.2924657464027405	2.3895008101489377	0.23770491778850555
8	1.9957197548591927	0.341095894575119	4.092881802001286	0.10382513701915741
9	1.9353919055363904	0.357534259557724	2.2725610772117237	0.26229506731033325
10	2.030361208197189	0.3212328851222992	8.390531274138905	0.09836065769195557
11	2.1562722023219276	0.2760274112224579	2.3827596818163097	0.2185792326927185
12	1.9729813350390082	0.33493149280548096	2.0600018735791816	0.2814207673072815
13	1.8758280754089356	0.3650684952735901	2.2321784548420722	0.3306010961532593
14	1.7208049944002335	0.41643837094306946	3.141508381223418	0.14480873942375183
15	1.778602082435399	0.39657533168792725	3.0048304034061117	0.1803278625011444
16	2.0285868834142815	0.3294520676136017	3.2508241218295906	0.24043716490268707
17	1.8636868738148311	0.3910958766937256	2.8483048377792692	0.2322404384613037
18	1.6123084153214546	0.47123289108276367	2.2675522663554206	0.2704918086528778
19	1.4670266497625064	0.517808198928833	2.2793692239646703	0.28961747884750366
20	1.3521114996034804	0.5527397394180298	2.5347316734126357	0.27595627307891846
21	1.206734432586252	0.6082192063331604	2.4094790826078323	0.2786885201931
22	1.1022640979453309	0.6321917772293091	1.8494211090067045	0.4098360538482666
23	1.0165171621596976	0.6712328791618347	1.509238550571796	0.5601093173027039
24	0.9700416777231922	0.6780821681022644	1.3615030024221035	0.5710382461547852
25	0.9507441491296846	0.6698629856109619	2.0116706741312163	0.5546448230743408
26	0.8323837954704075	0.7136986255645752	1.304086423962494	0.5901639461517334
27	0.8770546775974639	0.7027397155761719	1.3684352460454723	0.5655737519264221
28	0.801440778823748	0.7198629975318909	1.4064508171680847	0.568306028842926
29	0.7534301764344515	0.7438356280326843	1.5284054425896192	0.6202185750007629
30	0.7111868539901629	0.7568492889404297	1.1367051368528376	0.6775956153869629
31	0.6880820338040182	0.7643835544586182	0.9863955160307754	0.6803278923034668
32	0.6431139191536054	0.7780821919441223	1.0149368923869941	0.6775956153869629
33	0.607392555883486	0.7958903908729553	1.0673134164080593	0.6830601096153259
34	0.6014676025469009	0.7917808294296265	1.0249211179102704	0.688524603843689
35	0.5963978548572488	0.7965753674507141	0.997772083256414	0.7021858096122742
36	0.5767977286691535	0.7972602844238281	0.9167858111402376	0.6994535326957703
37	0.5856411668535781	0.801369845867157	0.9292125850101638	0.7240437269210815
38	0.5658141474201255	0.8034246563911438	1.0003350766304413	0.7158470153808594
39	0.579694508036522	0.8020548224449158	1.1097779078561751	0.6693989038467407
40	0.5664834575293816	0.8109589219093323	0.8518447928089913	0.7267759442329407
41	0.6181729179539093	0.7815068364143372	3.6124310519525915	0.3442623019218445
42	0.963280415861574	0.6849315166473389	2.6153368454813304	0.4972677528858185
43	1.0090175079972776	0.6479452252388	1.9133164465753107	0.4972677528858185
44	0.7477451210152612	0.7479451894760132	1.0331961343197222	0.6748633980751038
45	0.601714248853187	0.800684928894043	0.9388132414531186	0.688524603843689
46	0.5768259874761921	0.800000011920929	0.9289409052478811	0.6994535326957703
47	0.5662779207098974	0.8047945499420166	0.9228809306530353	0.7185792326927185
48	0.5450652628728788	0.8130136728286743	0.9594650047072948	0.7185792326927185
49	0.537517939201773	0.8123287558555603	0.9079544133827334	0.7267759442329407
50	0.534735543433934	0.8109589219093323	0.9696704160646011	0.7349726557731628
51	1.8756686981410196	0.4636986255645752	6.020859840789128	0.2295081913471222
52	1.6985855657760411	0.4404109716415405	9.127743512554899	0.17213115096092224
53	1.5774328112602234	0.47671231627464294	1.4871884037236698	0.4863387942314148
54	1.144291294764166	0.6171233057975769	1.3940487158754484	0.5573770403862
55	0.987301190911907	0.6602739691734314	1.7898230077139015	0.46994534134864807
56	0.8424779423295635	0.7143835425376892	1.1284727962290655	0.6229507923126221
57	0.8085069433467029	0.71712327003479	1.0768459872469875	0.6448087692260742
58	0.8850876063516695	0.7027397155761719	13.45706421560277	0.24043716490268707
59	0.9504420683808523	0.6787671446800232	1.1563172252451788	0.631147563457489
60	0.7164863601122817	0.748630166053772	1.1008158850539578	0.6803278923034668
61	0.6430762748195701	0.7767123579978943	0.921626054849781	0.6912568211555481
62	1.2785899802430036	0.5787671208381653	2.9557413468595413	0.35245901346206665
63	1.0834482062352846	0.6068493127822876	1.493382614818427	0.5519125461578369
64	0.850975833363729	0.6972602605819702	1.0501182655819128	0.6775956153869629
65	0.7324981235478022	0.7383561730384827	0.9454507930356948	0.7158470153808594
66	0.7517359989963166	0.7356164455413818	1.1181075458969574	0.6393442749977112
67	0.6797285702130565	0.7595890164375305	1.172374667039986	0.6612021923065186
68	0.6424366107542221	0.7780821919441223	6.447015865578678	0.7131147384643555
69	0.6048316901677275	0.7760273814201355	5.492964637409794	0.693989098072052
70	0.5993822957554908	0.7883561849594116	0.9124699511814639	0.7185792326927185
